object,id,ra,dec,i_mag,g_mag,bp_rp,excess_noise,i_mag1
OGLE-BLG-0002,4091119420791563008,276.1879522916262,-21.045531000965,17.33404541015625,18.400474548339844,1.8049240112304688,0.9538702368736268,17.35430539300708
OGLE-BLG-0002,4091119425060089216,276.1834596733991,-21.0489197422987,16.026512145996094,16.936260223388672,1.4469871520996094,0.2798633873462677,16.043541619070425
OGLE-BLG-0002,4091122410081341568,276.1855816200113,-21.028397612716144,17.70284080505371,18.845298767089844,2.0036563873291016,0.4924511909484863,17.724585967569645
OGLE-BLG-0002,4091122410110646528,276.1849513834728,-21.02748416033869,18.49652671813965,19.56454086303711,1.808866500854492,0.0,18.51681893515842
OGLE-BLG-0002,4091122375750903936,276.18276664732144,-21.029588328742577,18.42789459228516,19.58839225769043,2.054065704345703,1.1871490478515625,18.449980707376707
OGLE-BLG-0002,4091122410110640256,276.18222762041825,-21.027510239994395,15.711223602294922,16.918075561523438,2.1906614303588867,0.3392617702484131,15.734165295802299
OGLE-BLG-0002,4091122410110642432,276.18289823262484,-21.026810263038325,18.351146697998047,19.811901092529297,3.460132598876953,0.2352700233459472,18.3770518876529
OGLE-BLG-0002,4091122375750901632,276.18164918580663,-21.02930267146048,17.805906295776367,18.96590232849121,2.052642822265625,0.7591402530670166,17.827983640201307
OGLE-BLG-0002,4091122375729651328,276.1821499362725,-21.0304545016998,17.83057403564453,18.9045352935791,1.8237380981445312,1.247295618057251,17.850983047427256
OGLE-BLG-0002,4091122410056483584,276.1865924043553,-21.02994709316429,16.739709854125977,17.87059211730957,1.9720306396484373,1.0046576261520386,16.76123301125232
OGLE-BLG-0002,4091122410088784128,276.18467353016234,-21.03127715322509,16.53545570373535,17.493093490600586,1.550432205200195,0.0,16.553491670170175
OGLE-BLG-0002,4091122410110605824,276.1855293710207,-21.02622047222228,18.18128776550293,19.20540237426757,1.7023277282714844,0.0,18.200694078434662
OGLE-BLG-0002,4091122410110640128,276.1813269102887,-21.0271513324178,18.42098045349121,19.611717224121094,2.1419219970703125,1.3376896381378174,18.443629186532736
OGLE-BLG-0002,4091122410110648960,276.1872254533225,-21.027667188447165,18.312408447265625,19.40984916687012,1.8835372924804688,0.0,18.33328306281364
OGLE-BLG-0002,4091122414416723712,276.18660509277936,-21.02646950880564,18.410053253173828,19.37850952148437,1.5744552612304688,0.7467700839042664,18.428314924565232
OGLE-BLG-0002,4091122380056988544,276.181201618712,-21.03083007986453,17.766246795654297,18.81463432312012,1.76055908203125,0.0,17.786144961335328
OGLE-BLG-0002,4091122375750866816,276.1847051776344,-21.032190699449696,18.172653198242188,19.27655601501465,1.9003219604492188,2.256932497024536,18.193654092982012
OGLE-BLG-0002,4091122380056974848,276.1831538138898,-21.032358465242066,17.46680450439453,18.50310134887696,1.7313499450683594,0.6741487979888916,17.486459044846423
OGLE-BLG-0002,4091122379997725568,276.1818253488711,-21.031960471994164,16.98849105834961,18.07999992370605,1.8682613372802728,1.041365146636963,17.009247302449495
OGLE-BLG-0002,4091122375750865280,276.18054137466925,-21.030771277072297,17.579078674316406,18.932842254638672,2.730072021484375,0.9063400030136108,17.604378494083797
OGLE-BLG-0002,4091122375750866304,276.18387999140606,-21.032662828559385,17.97225570678711,18.92287254333496,1.5349750518798828,0.0,17.990145205702134
OGLE-BLG-0002,4091122483136258560,276.18327370290194,-21.01216002165257,16.93707847595215,18.11695671081543,2.1098556518554688,1.276095271110535,16.959527888554057
OGLE-BLG-0002,4091122478808872192,276.18269732970555,-21.010939118132303,15.677074432373049,16.845584869384766,2.0769176483154297,0.2027302235364914,15.699311222160965
OGLE-BLG-0002,4091122478830071168,276.18240055828875,-21.01275557171984,16.878116607666016,18.01869010925293,1.998468399047852,0.4111956357955932,16.899826595972662
OGLE-BLG-0002,4091122483136254976,276.182938306333,-21.01398722761625,17.958633422851562,19.003772735595703,1.7526702880859375,3.1396193504333496,17.97846682465672
OGLE-BLG-0002,4091122861093378304,276.18617891375044,-21.010638649454904,18.203872680664062,19.448204040527344,2.3100318908691406,1.306476354598999,18.227475361701863
OGLE-BLG-0002,4091122856736428288,276.18342175586974,-21.0095088577586,14.562761306762695,15.815268516540527,2.337331771850586,0.1729966551065445,14.586505144069616
OGLE-BLG-0002,4091122410110644608,276.18354777873486,-21.014686897086413,18.47889518737793,19.705791473388672,2.253381729125977,1.2576731443405151,18.50219366945467
OGLE-BLG-0002,4091122483136271104,276.18241992398896,-21.00970580414376,17.48643684387207,18.492061614990234,1.659013748168945,0.7723607420921326,17.505465891669747
OGLE-BLG-0002,4091122478808871552,276.18116015174803,-21.01308248146571,14.906631469726562,15.695205688476562,1.2033510208129885,0.1016687825322151,14.921051615987986
OGLE-BLG-0002,4091122483136273664,276.18074142893727,-21.01060246923035,16.233781814575195,17.208572387695312,1.588640213012695,0.0,16.252175246490875
OGLE-BLG-0002,4091122792373888128,276.18790011177725,-21.01259426413495,18.09298515319824,19.145442962646484,1.7704849243164062,1.8724507093429563,18.112965147779224
OGLE-BLG-0002,4091122861093395200,276.1833252792511,-21.008432477269945,14.763653755187988,16.019289016723633,2.3479108810424805,0.0887970551848411,14.787450675095362
OGLE-BLG-0002,4091122414416760704,276.1870007362534,-21.01500646962468,17.71106719970703,18.84680557250977,1.9852294921875,0.9603910446166992,17.732684633576724
OGLE-BLG-0002,4091122792373885696,276.1886782957084,-21.0127079488968,16.71823501586914,17.813203811645508,1.877159118652344,1.6184779405593872,16.73905954693493
OGLE-BLG-0002,4091122414416761984,276.185222189487,-21.01628970879868,16.299728393554688,17.424989700317383,1.956865310668945,0.1718045473098755,16.321143313137313
OGLE-BLG-0002,4091122478776046592,276.1794080422544,-21.01143758037912,16.79114532470703,17.955425262451172,2.0648136138916016,0.2343395352363586,16.813303418406388
OGLE-BLG-0002,4091122856788202368,276.1840269500884,-20.995039846749847,17.171140670776367,18.34627342224121,2.096031188964844,0.4366894066333771,17.19350110817006
OGLE-BLG-0002,4091122861034294912,276.18365510767853,-20.99603292020145,17.713077545166016,18.751190185546875,1.7357120513916016,3.1491944789886475,17.732768197713522
OGLE-BLG-0002,4091122856733287168,276.18529263752094,-20.99605752249633,15.732434272766112,16.657032012939453,1.4785785675048828,0.3120380640029907,15.749776973734809
OGLE-BLG-0002,4091122856788215552,276.18294514840846,-20.99452697898758,18.49036026000977,19.545440673828125,1.7769031524658203,3.48523211479187,18.510393956377165
OGLE-BLG-0002,4091122856788202624,276.1856427092359,-20.99688752827895,17.00912857055664,18.015270233154297,1.6602115631103516,0.4063659310340881,17.028168761928747
OGLE-BLG-0002,4091123062916357888,276.18563497502885,-20.99377523203269,18.310935974121094,19.23318672180176,1.4735565185546875,3.348052501678467,18.328229671102186
OGLE-BLG-0002,4091122861093972352,276.184706801898,-20.993119453854145,18.335573196411133,19.29557228088379,1.5556526184082031,0.7815614342689514,18.353659106997572
OGLE-BLG-0002,4091123062924437376,276.1816854760002,-20.994676479875224,17.44853401184082,18.45506858825684,1.6611251831054688,0.7406889200210571,17.467581549240744
OGLE-BLG-0002,4091122861093970304,276.18681405947166,-20.995978071717943,15.10422420501709,16.268325805664062,2.064306259155273,0.0,15.12637860553197
OGLE-BLG-0002,4091123067193736960,276.1838496523028,-20.9925330635421,17.826446533203125,18.822751998901367,1.6375083923339844,0.0,17.84528340564319
OGLE-BLG-0002,4091122856788198016,276.1872695996563,-20.99529536491045,14.96530532836914,15.929117202758787,1.5641117095947266,0.2092990428209304,14.983469885745656
OGLE-BLG-0002,4091122856788217856,276.1859492622208,-20.99796135187757,18.29341697692871,19.190404891967773,1.4201736450195312,0.2831331491470337,18.31017504708698
OGLE-BLG-0002,4091123062891684096,276.1815071959488,-20.99348941025017,16.58266830444336,17.583818435668945,1.648660659790039,0.8579574227333069,16.601605566811145
OGLE-BLG-0002,4091122856757914752,276.1828441083196,-20.99833627480411,17.997764587402344,18.977060317993164,1.598785400390625,1.058668613433838,18.016250841642087
OGLE-BLG-0002,4091122895453710464,276.1858166002049,-20.99222916096824,18.05460548400879,19.182592391967773,1.964202880859375,1.0655808448791504,18.076073207363848
OGLE-BLG-0002,4091122856788218624,276.1878808128036,-20.996545973268468,18.13077735900879,19.23092460632324,1.8905506134033203,2.133784532546997,18.151704538238693
OGLE-BLG-0002,4091123062946646272,276.18363804038967,-20.99139979227883,18.2383975982666,19.423974990844727,2.1266117095947266,1.31488299369812,18.26095155836405
OGLE-BLG-0002,4091122856733241600,276.1810555580285,-20.998235648021645,14.738417625427246,15.910160064697266,2.086219787597656,0.0,14.760714869516981
OGLE-BLG-0002,4091123101552571904,276.1846157852337,-20.97904620691077,18.020063400268555,19.02176856994629,1.649944305419922,0.0,18.03901116403547
OGLE-BLG-0002,4091123097251502080,276.18450509836765,-20.9777801029098,17.29190444946289,18.443086624145508,2.0278568267822266,0.4582937359809875,17.31381594513487
OGLE-BLG-0002,4091123097306423168,276.18284529197325,-20.979025257379632,18.4793758392334,19.44898223876953,1.5770263671875,0.7710627913475037,18.497660518352838
OGLE-BLG-0002,4091123097284230912,276.1824806708012,-20.97817494679682,18.23538017272949,19.230716705322266,1.6352825164794922,3.0194661617279053,18.254197887743363
OGLE-BLG-0002,4091123097251488512,276.18520398155965,-20.98022495306987,15.981212615966797,16.86644172668457,1.3957233428955078,0.2718817889690399,15.99772066251259
OGLE-BLG-0002,4091123097306428160,276.18608249634934,-20.97889073894588,18.495445251464844,19.67807006835937,2.1179141998291016,0.0,18.517943860831515
OGLE-BLG-0002,4091123097306385024,276.18418996952323,-20.98075776216774,17.855022430419922,19.009031295776367,2.0357666015625,0.4380322694778442,17.876987984210103
OGLE-BLG-0002,4091123097276075136,276.18197983223274,-20.97918798645626,17.831806182861328,18.86069297790528,1.7136478424072266,1.0278284549713137,17.85131052325852
OGLE-BLG-0002,4091123101611661312,276.18636316741384,-20.97804113615715,17.567459106445312,18.582931518554688,1.6819725036621094,1.2201178073883057,17.58669014214896
OGLE-BLG-0002,4091123101552602880,276.1825059249936,-20.97661451149252,18.119287490844727,19.14808654785156,1.71343994140625,0.7424347400665283,18.13878971456583
OGLE-BLG-0002,4091123097284231168,276.1859385831092,-20.976368227174284,17.53372573852539,18.522560119628903,1.6204147338867188,0.1931472420692443,17.55240982451091
OGLE-BLG-0002,4091123097306384768,276.1840810544675,-20.981702074698337,17.816299438476562,18.87482643127441,1.7853755950927734,0.5687591433525085,17.83640076023298
OGLE-BLG-0002,4091123097306420352,276.18084432440577,-20.97812457972543,18.3976993560791,19.478330612182617,1.8405437469482424,0.0,18.418241086025198
OGLE-BLG-0002,4091123101634839680,276.1827932796884,-20.97575764818304,17.119890213012695,18.18537712097168,1.802583694458008,0.7626246213912964,17.140131129176183
OGLE-BLG-0002,4091123101611670144,276.18094332308,-20.98039159082254,13.893208503723145,14.510015487670898,0.8923559188842773,0.0785383433103561,13.903818196420213
OGLE-BLG-0002,4091123101611675648,276.18031768213143,-20.979420865522243,16.991933822631836,17.975051879882812,1.6074295043945312,0.6878462433815002,17.010498560465518
OGLE-BLG-0002,4091123101634823936,276.18500438202085,-20.98231565733665,17.953733444213867,19.01127052307129,1.782939910888672,1.7174988985061646,17.973814828028605
OGLE-BLG-0002,4091123097306422144,276.1819867672751,-20.975614995484737,18.486692428588867,19.668087005615234,2.114297866821289,1.0868242979049685,18.509169722502037
OGLE-BLG-0002,4091123273410418048,276.1842906900451,-20.96199860422515,15.079200744628906,16.24871063232422,2.079787254333496,0.2194460034370422,15.101456820227071
OGLE-BLG-0002,4091123269105076352,276.18332200456564,-20.962605814532587,17.98908805847168,19.04206085205078,1.7717437744140625,0.0,18.009078555582462
OGLE-BLG-0002,4091123273410413568,276.1855979394404,-20.96194251327453,17.82403564453125,18.73277473449707,1.4448566436767578,0.5185839533805847,17.841043379071305
OGLE-BLG-0002,4091123269105077632,276.18541814372674,-20.961162285690943,18.30599403381348,19.365795135498047,1.78851318359375,0.9779635667800904,18.3261216493636
OGLE-BLG-0002,4091123269105120128,276.1861733939936,-20.96223121416601,18.490835189819336,19.642621994018555,2.0295467376708984,2.017385721206665,18.512757934125734
OGLE-BLG-0002,4091123273410426240,276.1838374997294,-20.96010383504944,18.27568817138672,19.271148681640625,1.6355667114257812,0.620479941368103,18.294508545641087
OGLE-BLG-0002,4091123269074783872,276.18385078401184,-20.96424974104628,17.65055274963379,18.67636489868164,1.7063465118408203,2.750466108322144,17.66999439142991
OGLE-BLG-0002,4091123273351372544,276.18557933056667,-20.963826126373416,18.2991886138916,19.47499656677246,2.097990036010742,0.0,18.321562213690598
OGLE-BLG-0002,4091123269050292352,276.18174269648483,-20.96119270542016,17.299970626831055,18.23454475402832,1.500041961669922,1.1019093990325928,17.317523246820276
OGLE-BLG-0002,4091123269106153344,276.1821607677539,-20.96001074057364,18.413509368896484,19.625144958496094,2.2054100036621094,1.83075761795044,18.43653706038557
OGLE-BLG-0002,4091123269106156416,276.1842466589167,-20.95928491250445,18.306690216064453,19.37710952758789,1.8148670196533203,0.6971324682235718,18.327030006526222
OGLE-BLG-0002,4091123269074812800,276.18709428699805,-20.96166824886402,18.15597915649414,19.28916358947754,1.9782752990722656,1.212465763092041,18.17754737603136
OGLE-BLG-0002,4091123273410429184,276.1811941685818,-20.96063809980818,18.05314826965332,19.08784294128418,1.7275104522705078,0.8573155999183655,18.0727701341967
OGLE-BLG-0002,4091123269106121600,276.1859432719977,-20.959385219655168,17.559595108032227,18.487428665161133,1.485517501831055,0.5187284350395203,17.577006502681282
OGLE-BLG-0002,4091123269106120832,276.1846790603288,-20.95888726625816,17.8933162689209,18.915647506713867,1.698110580444336,0.6264285445213318,17.912686812908706
OGLE-BLG-0002,4091123273351367680,276.1847102436045,-20.965501653738432,18.100210189819336,19.16560173034668,1.802347183227539,1.0998860597610474,18.120449091687796
OGLE-BLG-0002,4091123273410413312,276.1875036565224,-20.960220282200613,17.562036514282227,18.504283905029297,1.516683578491211,0.744773805141449,17.57975105157805
OGLE-BLG-0002,4091123269050264448,276.1866090022959,-20.964987795513284,15.940925598144531,17.075077056884766,1.980905532836914,0.0,15.96251240404166
OGLE-BLG-0002,4091123269050318720,276.18721424982385,-20.959526083006963,13.120532989501951,13.909971237182615,1.205007553100586,0.0781022310256958,13.134972414421059
OGLE-BLG-0002,4091123269105178752,276.1839179390507,-20.965937188700032,18.2942123413086,19.23778915405273,1.5195808410644531,1.3510383367538452,18.31195404662899
OGLE-BLG-0002,4091123269082928000,276.18475520279804,-20.958058983457413,17.911731719970703,18.90242385864257,1.624654769897461,1.1643942594528198,17.93045303047292
OGLE-BLG-0002,4091124063684468608,276.18325166103193,-20.94583084942448,17.98777961730957,18.96017265319824,1.583261489868164,0.0,18.00612286286685
OGLE-BLG-0002,4091124059324352896,276.18500353609284,-20.945939368825805,15.585356712341309,16.79071807861328,2.1860923767089844,0.0,15.608271622728026
OGLE-BLG-0002,4091124063684459264,276.18452524093016,-20.9468531876654,16.934240341186523,17.958778381347656,1.703327178955078,0.6833237409591675,16.95365641150168
OGLE-BLG-0002,4091124063625504896,276.18464801474187,-20.94391690516838,18.32407569885254,19.45940017700196,1.984100341796875,0.2817114591598511,18.345685296180992
OGLE-BLG-0002,4091124059380103936,276.18571323902364,-20.94483845153185,18.25432205200196,19.3358097076416,1.8427085876464844,0.8916725516319275,18.274882028840427
OGLE-BLG-0002,4091124063625511552,276.18423891694874,-20.94343250383017,16.18122673034668,17.14672088623047,1.567852020263672,0.8899242877960205,16.199426857898366
OGLE-BLG-0002,4091124059324366464,276.18232109700386,-20.94400666820644,16.880151748657227,17.879398345947266,1.644269943237305,0.6124795079231262,16.899050468428268
OGLE-BLG-0002,4091124059356922112,276.1848728546551,-20.94775201294365,18.280017852783203,19.27660751342773,1.6381587982177734,0.7533470392227173,18.298861573772015
OGLE-BLG-0002,4091124059380090368,276.18196669596483,-20.94351770090526,16.74058723449707,17.76646614074707,1.7065048217773438,0.0,16.760030218517485
OGLE-BLG-0002,4091124059380102528,276.1837321705307,-20.948343341700777,18.2775821685791,19.462547302246094,2.1248035430908203,0.0,18.300124987843205
OGLE-BLG-0002,4091124059348785024,276.1859270449264,-20.947998696000887,17.633323669433594,18.800355911254883,2.0726795196533203,0.5978279113769531,17.655532773299623
OGLE-BLG-0002,4091124059356924288,276.1858590761174,-20.942711642312272,18.19648170471192,19.361406326293945,2.066652297973633,1.5978788137435913,18.21865197764982
OGLE-BLG-0002,4091124059380144896,276.188088605099,-20.945441577772804,18.48545837402344,19.59506797790528,1.915266036987305,0.0,18.506570683976012
OGLE-BLG-0002,4091124059380100480,276.1807539322909,-20.9431479714729,17.694168090820312,18.74694061279297,1.7712554931640625,0.9563934803009032,17.71415395779952
OGLE-BLG-0002,4091124063625475072,276.1831220640046,-20.94917465937933,17.03237533569336,18.099693298339844,1.8071346282958984,1.4297151565551758,17.052653109851672
OGLE-BLG-0002,4091116706400211200,276.2012109396936,-21.111070429408155,17.29208755493164,18.272188186645508,1.600603103637695,0.3630659282207489,17.310590250804232
OGLE-BLG-0002,4091116706400232320,276.200679922376,-21.110790205923387,18.11153221130371,19.117536544799805,1.659894943237305,1.5222461223602295,18.13056873165919
OGLE-BLG-0002,4091116710699773568,276.202115012969,-21.110681297702754,18.16144371032715,19.113561630249023,1.5382709503173828,0.6732903718948364,18.179364599831374
OGLE-BLG-0002,4091116710723176576,276.2002679827447,-21.10980614605557,17.836782455444336,18.76321029663086,1.482501983642578,5.197938919067383,17.8541633613516
OGLE-BLG-0002,4091116710640211584,276.1982672457493,-21.111170494675427,18.483211517333984,19.531030654907227,1.759174346923828,0.8420246243476868,18.503099222939117
OGLE-BLG-0002,4091116706400233216,276.2019308227994,-21.109434722247087,18.446128845214844,19.588939666748047,2.004627227783203,1.2656148672103882,18.46788138180312
OGLE-BLG-0002,4091116706339594496,276.2006748712164,-21.10911416185128,14.930534362792969,16.099945068359375,2.079501152038574,0.2088484615087509,14.952788908392426
OGLE-BLG-0002,4091116706372159232,276.2021969389535,-21.11478063954263,18.44078063964844,19.49106788635254,1.7651863098144531,2.739750385284424,18.460716826743
OGLE-BLG-0002,4091116706364922240,276.2041683350479,-21.111871423442903,17.861833572387695,18.97382926940918,1.9215507507324217,0.8413357734680176,17.882991697813438
OGLE-BLG-0002,4091116710699790080,276.1989935948084,-21.10900535399234,15.708205223083496,16.92612648010254,2.224993705749512,0.2504919171333313,15.731345645974065
OGLE-BLG-0002,4091116706400232832,276.201388841821,-21.10847551977836,18.24900245666504,19.33807373046875,1.8620147705078125,1.98236894607544,18.269711277457304
OGLE-BLG-0002,4091116710640204416,276.19720127587897,-21.11366397970826,17.759872436523438,18.775598526000977,1.682565689086914,0.9314437508583068,17.779109280346685
OGLE-BLG-0002,4091116710699792640,276.1977593932718,-21.10960413254518,18.10465812683105,19.09873580932617,1.6323986053466797,3.707813501358032,18.123448968680382
OGLE-BLG-0002,4091116710640153984,276.2021687021001,-21.11595462054102,18.13573837280273,19.378433227539062,2.304624557495117,0.0,18.159313027279165
OGLE-BLG-0002,4091116706372160896,276.1972843966077,-21.114582234159347,17.78375244140625,18.85218620300293,1.8099136352539065,1.0034812688827517,17.80405235833134
OGLE-BLG-0002,4091116706339594368,276.202889630114,-21.10808022589292,14.74073600769043,15.907493591308594,2.071892738342285,0.1705509573221206,14.76294011182617
OGLE-BLG-0002,4091118183868984704,276.2042889067472,-21.108857557081382,18.21048927307129,19.17671203613281,1.569477081298828,1.0464524030685425,18.22870339723025
OGLE-BLG-0002,4091118944082828288,276.2010379483317,-21.0960321198295,18.39181900024414,19.48586654663086,1.874786376953125,2.399196147918701,18.412625229080756
OGLE-BLG-0002,4091118939783198592,276.2013907242388,-21.09471935558943,16.208358764648438,17.171056747436523,1.561635971069336,0.331756442785263,16.2265008826303
OGLE-BLG-0002,4091118944023299712,276.20198139327834,-21.09431451076127,16.469532012939453,17.40811538696289,1.5087242126464844,0.2790481448173523,16.48716841069618
OGLE-BLG-0002,4091118939747878912,276.19887529296886,-21.09631031882635,18.14886283874512,19.15281105041504,1.655130386352539,0.8814369440078735,18.167856881524237
OGLE-BLG-0002,4091118944082840576,276.20054150318754,-21.093375340385705,17.83190155029297,18.919353485107425,1.8578777313232424,1.0690120458602903,17.852578154031214
OGLE-BLG-0002,4091118183808377600,276.2018069678985,-21.097339872499106,15.293658256530762,16.447561264038086,2.035472869873047,0.1655412763357162,15.315620699501475
OGLE-BLG-0002,4091118188168577792,276.20087912610546,-21.0977035274858,17.556386947631836,18.60197257995605,1.7537555694580078,1.277687668800354,17.576228002491227
OGLE-BLG-0002,4091118944082838912,276.20168830441366,-21.09303528991048,17.498313903808594,18.51502799987793,1.684885025024414,0.5114096999168396,17.517570244017005
OGLE-BLG-0002,4091118939722622848,276.19844162316,-21.09676829177832,16.391454696655273,17.550573348999023,2.050159454345703,0.3511196970939636,16.413515791165636
OGLE-BLG-0002,4091118183868984320,276.20359783766406,-21.09605141470877,17.871078491210938,18.89583206176757,1.703838348388672,0.0,17.890498592558647
OGLE-BLG-0002,4091118939783205504,276.2024436495176,-21.093095473982384,17.560327529907227,18.56274604797364,1.651592254638672,0.9730333089828492,17.579290028575556
OGLE-BLG-0002,4091118939783280000,276.2012396961432,-21.092547258558334,18.31079292297364,19.7706356048584,4.220977783203125,2.1173415184021,18.33416408091261
OGLE-BLG-0002,4091118944082847104,276.19875100938145,-21.09303238627138,18.2969970703125,19.30001449584961,1.652975082397461,0.9854412078857422,18.315972659282654
OGLE-BLG-0002,4091118188168571008,276.2038059576002,-21.096889743452813,18.176944732666016,19.27208137512207,1.8775882720947263,0.5757697224617004,18.197773911820775
OGLE-BLG-0002,4091118944082848768,276.1981137514813,-21.09327195539748,18.43542861938477,19.528181076049805,1.8714542388916016,1.2400097846984863,18.45620963486976
OGLE-BLG-0002,4091118939783224832,276.1990519677993,-21.09842877746707,18.43595314025879,19.492414474487305,1.7802963256835938,3.355331897735596,18.45601284221017
OGLE-BLG-0002,4091118939755162880,276.20450393314457,-21.09431464550789,18.081787109375,19.265249252319336,2.1203765869140625,1.3594377040863037,18.104301321069595
OGLE-BLG-0002,4091118939783226112,276.20055880269,-21.09168722899992,17.766813278198242,18.83203887939453,1.8019332885742188,0.7628592252731323,17.78704963465133
OGLE-BLG-0002,4091118939783222784,276.19689139461804,-21.094216611641485,18.39111518859864,19.4195613861084,1.712602615356445,1.0023304224014282,18.410609479108142
OGLE-BLG-0002,4091118183868982912,276.2020738778081,-21.09911588874907,17.611309051513672,18.624860763549805,1.6774749755859375,0.4778584539890289,17.630500935270486
OGLE-BLG-0002,4091118188109021568,276.20503945995574,-21.095499897462123,17.678489685058594,18.688156127929688,1.6684074401855469,0.0,17.697601564006618
OGLE-BLG-0002,4091118978442631424,276.20178004670066,-21.07793055437919,16.817476272583008,17.94832420349121,1.9719352722167969,0.768122673034668,16.838999625846114
OGLE-BLG-0002,4091119042834381312,276.1991272929107,-21.079508909827275,17.895320892333984,18.882568359375,1.616804122924805,0.8067237734794617,17.913971072707415
OGLE-BLG-0002,4091118978442624128,276.2001580063712,-21.08103283634114,17.880084991455078,18.88370704650879,1.6543731689453125,0.5714789628982544,17.899073303032832
OGLE-BLG-0002,4091118974107647232,276.20328496659744,-21.07933547480448,18.32312774658203,19.455915451049805,1.9771976470947263,1.2521950006484983,18.34468821436127
OGLE-BLG-0002,4091119042862439296,276.1982263097399,-21.07831979238196,18.31111526489257,19.28095245361328,1.5775394439697266,0.882590651512146,18.32940596258721
OGLE-BLG-0002,4091119042801922304,276.2008359359885,-21.075950618037425,17.26348114013672,18.269983291625977,1.6610488891601562,0.0,17.282528444185132
OGLE-BLG-0002,4091118978383163904,276.1982125520271,-21.080149885518143,18.290586471557617,19.2678337097168,1.594167709350586,4.854742527008057,18.30903009687358
OGLE-BLG-0002,4091118978383137152,276.2012870441644,-21.08148840552644,18.29214668273925,19.356157302856445,1.798919677734375,1.0431418418884275,18.3123587413337
OGLE-BLG-0002,4091118974142965888,276.2024144102472,-21.08161506818616,17.69861602783203,18.62824058532715,1.4893665313720703,0.378068208694458,17.71606561744633
OGLE-BLG-0002,4091119042834381056,276.1972998849771,-21.07936273252763,17.328081130981445,18.345680236816406,1.6869640350341797,1.1978119611740112,17.347355206925638
OGLE-BLG-0002,4091118978383133696,276.20438974470375,-21.07933020205403,18.49719619750977,19.794458389282227,2.4966278076171875,1.5829124450683594,18.521674934775735
OGLE-BLG-0002,4091119042862490496,276.1978983041248,-21.076404185634026,18.32524871826172,19.55987548828125,2.278240203857422,0.0,18.348684427292977
OGLE-BLG-0002,4091118978442614784,276.20420871387694,-21.08037122420467,18.009552001953125,18.843414306640625,1.2916755676269531,0.5730516910552979,18.024956289119935
OGLE-BLG-0002,4091119042862439808,276.1988913539862,-21.075429076214448,17.960676193237305,19.02290916442871,1.7945175170898438,0.737453281879425,17.98085304880435
OGLE-BLG-0002,4091119145906315008,276.1999687738106,-21.061295563080204,15.147723197937012,16.334115982055664,2.1290225982666016,0.2253795266151428,15.170292038438358
OGLE-BLG-0002,4091119145942798976,276.2011272529171,-21.06082784935543,18.2964096069336,19.302305221557617,1.6596431732177734,0.4272915720939636,18.3154437045319
OGLE-BLG-0002,4091119150241393280,276.19951588285204,-21.06244634528957,15.220942497253418,16.43292999267578,2.2065000534057617,0.1650916934013366,15.243976560849852
OGLE-BLG-0002,4091119145906332288,276.20217401973247,-21.06079536642205,18.03665351867676,19.07906150817871,1.7460613250732422,0.0,18.056431811941643
OGLE-BLG-0002,4091119150181962368,276.20038188616775,-21.063814964688767,18.111534118652344,19.130395889282227,1.6899337768554688,1.4288678169250488,18.130833454180973
OGLE-BLG-0002,4091119145942795904,276.1985792816841,-21.06308293996093,18.42807579040528,19.70392799377441,2.4181861877441406,0.0,18.452210370768267
OGLE-BLG-0002,4091119145881184128,276.2016963847356,-21.064304049848964,14.382640838623049,15.666401863098145,2.4466476440429688,0.1608006358146667,14.406903792871534
OGLE-BLG-0002,4091119145942754944,276.19995712981705,-21.064503739172707,17.67782974243164,18.72111320495605,1.748178482055664,0.0,17.697625277292296
OGLE-BLG-0002,4091119145942757504,276.20374629856263,-21.06211388062305,17.53338050842285,18.56330299377441,1.716115951538086,0.2222041636705398,17.552904716131486
OGLE-BLG-0002,4091119150241400832,276.2009747281107,-21.05929806311036,17.820270538330078,18.800212860107425,1.6002464294433594,1.397032380104065,17.83876958753507
OGLE-BLG-0002,4091119145913643264,276.19763285245284,-21.062253462509567,16.620365142822266,17.62890625,1.6657867431640625,0.4430358409881592,16.639454432818738
OGLE-BLG-0002,4091119150264695936,276.2014555287625,-21.06497222300612,17.66243553161621,18.645864486694336,1.6081314086914062,1.6060640811920166,17.681007797692246
OGLE-BLG-0002,4091119150241372672,276.2043398729729,-21.063355676606307,13.059722900390623,14.265929222106934,2.1886796951293945,0.0542584434151649,13.08265336067656
OGLE-BLG-0002,4091119356399839872,276.19736747306587,-21.06047195477864,16.399728775024414,17.356536865234375,1.548601150512695,0.6538001894950867,16.417746993224696
OGLE-BLG-0002,4091119150241402368,276.2015351026303,-21.05850200327217,17.289932250976562,18.28891563415528,1.6436653137207031,0.5252673625946045,17.308824868660327
OGLE-BLG-0002,4091119047162164096,276.19975566232665,-21.06558410039788,17.180072784423828,18.130521774291992,1.53460693359375,0.0,17.19795871627625
OGLE-BLG-0002,4091119356399840640,276.1997550075024,-21.05805265695396,17.251708984375,18.21879005432129,1.5713882446289062,1.1093642711639404,17.269941644020225
OGLE-BLG-0002,4091119145942758272,276.2052951144674,-21.06204277667318,17.899572372436523,18.965307235717773,1.8031978607177728,0.5345340967178345,17.919818877224102
OGLE-BLG-0002,4091119356340513280,276.2005998506668,-21.046093248901794,17.080236434936523,18.05489921569824,1.5883522033691406,0.8584713935852051,17.098627624769446
